"phase","tier","family","design_case_id","bf_prior_id","chunk_id","replicate_start","replicate_end","seed"
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",4,3001,4000,24262023
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",5,4001,5000,25262026
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",6,5001,6000,26262029
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",7,6001,7000,27262032
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",8,7001,8000,28262035
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",9,8001,9000,29262038
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",10,9001,10000,30262041
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p35-n2x1p1-short",1,1,1000,21262014
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p35-n2x1p1-short",2,1001,2000,22262017
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p35-n2x1p1-short",3,2001,3000,23262020
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p35-n2x1p1-short",4,3001,4000,24262023
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p35-n2x1p1-short",5,4001,5000,25262026
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p35-n2x1p1-short",6,5001,6000,26262029
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p35-n2x1p1-short",7,6001,7000,27262032
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p35-n2x1p1-short",8,7001,8000,28262035
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p35-n2x1p1-short",9,8001,9000,29262038
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dpoint-0p35-n2x1p1-short",10,9001,10000,30262041
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p35-n2x1p1-short",1,1,1000,21262014
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p35-n2x1p1-short",2,1001,2000,22262017
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p35-n2x1p1-short",3,2001,3000,23262020
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p35-n2x1p1-short",4,3001,4000,24262023
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p35-n2x1p1-short",5,4001,5000,25262026
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p35-n2x1p1-short",6,5001,6000,26262029
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p35-n2x1p1-short",7,6001,7000,27262032
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p35-n2x1p1-short",8,7001,8000,28262035
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p35-n2x1p1-short",9,8001,9000,29262038
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dpoint-0p35-n2x1p1-short",10,9001,10000,30262041
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",1,1,1000,21262014
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",2,1001,2000,22262017
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",3,2001,3000,23262020
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",4,3001,4000,24262023
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",5,4001,5000,25262026
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",6,5001,6000,26262029
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",7,6001,7000,27262032
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",8,7001,8000,28262035
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",9,8001,9000,29262038
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",10,9001,10000,30262041
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",1,1,1000,21262014
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",2,1001,2000,22262017
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",3,2001,3000,23262020
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",4,3001,4000,24262023
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",5,4001,5000,25262026
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",6,5001,6000,26262029
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",7,6001,7000,27262032
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",8,7001,8000,28262035
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",9,8001,9000,29262038
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",10,9001,10000,30262041
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",1,1,1000,21262014
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",2,1001,2000,22262017
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",3,2001,3000,23262020
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",4,3001,4000,24262023
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",5,4001,5000,25262026
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",6,5001,6000,26262029
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",7,6001,7000,27262032
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",8,7001,8000,28262035
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",9,8001,9000,29262038
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",10,9001,10000,30262041
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",1,1,1000,21262014
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",2,1001,2000,22262017
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",3,2001,3000,23262020
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",4,3001,4000,24262023
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",5,4001,5000,25262026
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",6,5001,6000,26262029
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",7,6001,7000,27262032
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",8,7001,8000,28262035
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",9,8001,9000,29262038
"materialize_bf_prior","adversarial","t","t-two-dpoint-0p35-n2x1p1-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df30-two-sided-on-t-two-dpoint-0p35-n2x1p1-short",10,9001,10000,30262041
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0-s0p5-short",1,1,1000,21262015
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0-s0p5-short",2,1001,2000,22262018
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0-s0p5-short",3,2001,3000,23262021
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0-s0p5-short",4,3001,4000,24262024
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0-s0p5-short",5,4001,5000,25262027
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0-s0p5-short",6,5001,6000,26262030
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0-s0p5-short",7,6001,7000,27262033
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0-s0p5-short",8,7001,8000,28262036
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0-s0p5-short",9,8001,9000,29262039
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-two-sided-on-t-two-dnorm-0-s0p5-short",10,9001,10000,30262042
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0-s0p5-short",1,1,1000,21262015
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0-s0p5-short",2,1001,2000,22262018
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0-s0p5-short",3,2001,3000,23262021
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0-s0p5-short",4,3001,4000,24262024
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0-s0p5-short",5,4001,5000,25262027
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0-s0p5-short",6,5001,6000,26262030
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0-s0p5-short",7,6001,7000,27262033
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0-s0p5-short",8,7001,8000,28262036
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0-s0p5-short",9,8001,9000,29262039
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-greater-on-t-two-dnorm-0-s0p5-short",10,9001,10000,30262042
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0-s0p5-short",1,1,1000,21262015
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0-s0p5-short",2,1001,2000,22262018
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0-s0p5-short",3,2001,3000,23262021
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0-s0p5-short",4,3001,4000,24262024
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0-s0p5-short",5,4001,5000,25262027
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0-s0p5-short",6,5001,6000,26262030
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0-s0p5-short",7,6001,7000,27262033
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0-s0p5-short",8,7001,8000,28262036
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0-s0p5-short",9,8001,9000,29262039
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p70710678-df1-less-on-t-two-dnorm-0-s0p5-short",10,9001,10000,30262042
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0-s0p5-short",1,1,1000,21262015
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0-s0p5-short",2,1001,2000,22262018
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0-s0p5-short",3,2001,3000,23262021
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0-s0p5-short",4,3001,4000,24262024
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0-s0p5-short",5,4001,5000,25262027
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0-s0p5-short",6,5001,6000,26262030
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0-s0p5-short",7,6001,7000,27262033
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0-s0p5-short",8,7001,8000,28262036
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0-s0p5-short",9,8001,9000,29262039
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale0p35-df1-two-sided-on-t-two-dnorm-0-s0p5-short",10,9001,10000,30262042
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0-s0p5-short",1,1,1000,21262015
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0-s0p5-short",2,1001,2000,22262018
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0-s0p5-short",3,2001,3000,23262021
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0-s0p5-short",4,3001,4000,24262024
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0-s0p5-short",5,4001,5000,25262027
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0-s0p5-short",6,5001,6000,26262030
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0-s0p5-short",7,6001,7000,27262033
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0-s0p5-short",8,7001,8000,28262036
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0-s0p5-short",9,8001,9000,29262039
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-cauchy-null0-loc0-scale1-df1-two-sided-on-t-two-dnorm-0-s0p5-short",10,9001,10000,30262042
"materialize_bf_prior","adversarial","t","t-two-dnorm-0-s0p5-short","t-tbf01-student-t-null0-loc0-scale0p70710678-df3-two-sided-on-t-two-dnorm-0-s0p5-short",1,1,1000,21262015
